,ID,Date,Time,Qtr,Special Day,Online Sale Offers,Day of week,Gender,Customer ID,Product-Name,Item-Status,Quantity,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,Total,Author,Publication,Profit %,Profit (INR),Cost Price
1561,1562,2019-04-16,08:04:00,2,0,0,2,M,B07FWWUXZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Thane,Maharashtra,401107,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1562,1563,2019-04-16,08:59:00,2,0,0,2,F,B07FWVXTX,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,90.0,Mumbai,Maharashtra,400068,School,288.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
1563,1564,2019-04-16,10:54:00,2,0,0,2,F,B07FWYVWR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Shillong,Meghalaya,793018,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1564,1565,2019-04-16,11:40:00,2,0,0,2,M,B07FWWZRR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Thane,Maharashtra,401105,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1565,1566,2019-04-16,16:19:00,2,0,0,2,F,B07FWWBWX,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Adalaj,Gujarat,382421,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1566,1567,2019-04-17,02:46:00,2,1,0,3,F,B07FWYURZ,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Belagavi,Karnataka,590019,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1567,1568,2019-04-17,03:08:00,2,1,0,3,F,B07FWYYVQ,Science Textbook for Class - 6  - 652,Shipped,1,91.0,90.0,Bangalore,Karnataka,560043,School,181.0,Ncert,National Council Of Education Research And Training,18,16.38,74.62
1568,1569,2019-04-17,04:43:00,2,1,0,3,M,B07FWVVRX,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,90.0,Paramakudi,Tamil Nadu,623707,School,201.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
1569,1570,2019-04-17,04:55:00,2,1,0,3,M,B07FWYVWT,Ordinary and Partial Differential Equations,Shipped,1,899.0,190.0,Srinagar,Jammu & Kashmir,190010,College,1089.0, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1570,1571,2019-04-17,05:53:00,2,1,0,3,F,B07FWWUTQ,Science Textbook for Class - 6  - 652,Shipped,1,91.0,90.0,Cuttack,Odisha,754029,School,181.0,Ncert,National Council Of Education Research And Training,18,16.38,74.62
1571,1572,2019-04-17,06:19:00,2,1,0,3,M,B07FWXTZQ,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Pimpri Chinchwad,Maharashtra,411018,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1572,1573,2019-04-17,06:20:00,2,1,0,3,M,B07FWXURV,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Gandhinagar,Gujarat,382029,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1573,1574,2019-04-17,06:51:00,2,1,0,3,F,B07FWYVZY,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Lucknow,Uttar Pradesh,226025,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1574,1575,2019-04-17,06:59:00,2,1,0,3,M,B07FWYATW,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Eluru,Andhra Pradesh,534005,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1575,1576,2019-04-17,09:00:00,2,1,0,3,M,B07FWXXUU,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,90.0,Vijayawada,Andhra Pradesh,520011,School,175.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
1576,1577,2019-04-17,11:39:00,2,1,0,3,M,B07FWWTUS,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Belagavi,Karnataka,590016,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1577,1578,2019-04-17,13:43:00,2,1,0,3,F,B07FWXTYR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Bangalore,Karnataka,560061,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1578,1579,2019-04-17,14:50:00,2,1,0,3,F,B07FWXSQX,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Bengaluru,Karnataka,562123,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1579,1580,2019-04-17,15:21:00,2,1,0,3,F,B07FWYSZX,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,70.0,Hubballi,Karnataka,580022,School,227.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
1580,1581,2019-04-17,15:21:00,2,1,0,3,F,B07FWWAQX,Indian Society Textbook in Sociology for Class XII,Shipped,1,160.0,20.0,Hubballi,Karnataka,580022,School,180.0,Ncert,National Council Of Education Research And Training,18,28.8,131.2
1581,1582,2019-04-17,15:21:00,2,1,0,3,F,B07FWWVTQ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Kudasan Gandhinagar,Gujarat,382421,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1582,1583,2019-04-17,17:13:00,2,1,0,3,F,B07FWWTUZ,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,New Delhi,Delhi,110070,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1583,1584,2019-04-17,17:33:00,2,1,0,3,F,B07FWXSTW,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Bhavnagar,Gujarat,364004,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1584,1585,2019-04-17,17:38:00,2,1,0,3,F,B07FWVWSR,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,90.0,Lucknow,Uttar Pradesh,226016,School,247.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
1585,1586,2019-04-17,18:39:00,2,1,0,3,M,B07FWYZXV,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,90.0,Chennai,Tamil Nadu,600034,School,247.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
1586,1587,2019-04-18,00:54:00,2,0,0,4,M,B07FWYTZQ,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Bhadrak,Odisha,756100,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1587,1588,2019-04-18,01:40:00,2,0,0,4,M,B07FWXUZR,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,90.0,"South Bopal, Ahmedabad",Gujarat,380058,School,247.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
1588,1589,2019-04-18,02:06:00,2,0,0,4,M,B07FWVYXS,Words And Expressions 1 For Class 9- 976,Shipped,2,368.0,140.0,Valsad,Gujarat,396001,School,508.0,Ncert,National Council Of Education Research And Training,18,66.24,301.76
1589,1590,2019-04-18,04:53:00,2,0,0,4,F,B07FWXUYS,Science Textbook for Class - 6  - 652,Shipped,1,91.0,90.0,Ludhiana,Punjab,141003,School,181.0,Ncert,National Council Of Education Research And Training,18,16.38,74.62
1590,1591,2019-04-18,05:44:00,2,0,0,4,F,B07FWXBWR,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,90.0,Kolkata,West Bengal,700099,School,288.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
1591,1592,2019-04-18,09:12:00,2,0,0,4,M,B07FWXZVW,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,108.0,90.0,Thane,Maharashtra,400615,School,198.0,Ncert,National Council Of Education Research And Training,18,19.44,88.56
1592,1593,2019-04-18,09:45:00,2,0,0,4,M,B07FWXAVV,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,108.0,90.0,Ahmedabad,Gujarat,382424,School,198.0,Ncert,National Council Of Education Research And Training,18,19.44,88.56
1593,1594,2019-04-18,10:30:00,2,0,0,4,M,B07FWYZVQ,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Gandhinagar,Gujarat,382421,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1594,1595,2019-04-18,13:53:00,2,0,0,4,M,B07FWXWWY,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Guwahati,Assam,781025,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1595,1596,2019-04-18,13:54:00,2,0,0,4,F,B07FWYTVR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Kolkata,West Bengal,700136,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1596,1597,2019-04-18,14:18:00,2,0,0,4,M,B07FWWSQQ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Noida,Uttar Pradesh,201304,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1597,1598,2019-04-18,14:45:00,2,0,0,4,F,B07FWXTRS,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Kalimpong,West Bengal,734301,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1598,1599,2019-04-18,14:46:00,2,0,0,4,F,B07FWVAYS,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,90.0,Mundra,Gujarat,370421,School,175.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
1599,1600,2019-04-18,14:55:00,2,0,0,4,F,B07FWYSSV,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Mumbai,Maharashtra,400088,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1600,1601,2019-04-18,15:26:00,2,0,0,4,M,B07FWYYRT,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Chandigarh,Chandigarh,160022,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1601,1602,2019-04-18,15:31:00,2,0,0,4,F,B07FWWVSR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Chennai,Tamil Nadu,600125,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1602,1603,2019-04-18,16:02:00,2,0,0,4,M,B07FWVUVU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Sambalpur,Odisha,768004,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1603,1604,2019-04-18,16:05:00,2,0,0,4,M,B07FWVBXT,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,90.0,Chakan,Maharashtra,410501,School,175.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
1604,1605,2019-04-18,17:15:00,2,0,0,4,F,B07FWWUTT,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,90.0,Raichur,Karnataka,584101,School,201.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
1605,1606,2019-04-19,01:01:00,2,1,0,5,F,B07FWXTRQ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Noida,Uttar Pradesh,201301,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1606,1607,2019-04-19,03:55:00,2,1,0,5,M,B07FWVZYS,Indian Society Textbook in Sociology for Class XII,Shipped,2,320.0,40.0,Melur,Tamil Nadu,625106,School,360.0,Ncert,National Council Of Education Research And Training,18,57.6,262.4
1607,1608,2019-04-19,04:49:00,2,1,0,5,F,B07FWYWZU,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Sultanpur,Uttar Pradesh,227412,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1608,1609,2019-04-19,07:05:00,2,1,0,5,F,B07FWVWQT,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,New Delhi,Delhi,110030,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1609,1610,2019-04-19,07:06:00,2,1,0,5,F,B07FWXUVY,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Kolkata,West Bengal,700032,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1610,1611,2019-04-19,07:15:00,2,1,0,5,M,B07FWXUSY,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Lucknow,Uttar Pradesh,226012,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1611,1612,2019-04-19,09:14:00,2,1,0,5,M,B07FWWBUZ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,New Delhi,Delhi,110085,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1612,1613,2019-04-19,09:27:00,2,1,0,5,F,B07FWXZYU,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Karimnagar,Telangana,505001,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1613,1614,2019-04-19,09:55:00,2,1,0,5,F,B07FWVUSZ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,Ahmedabad,Gujarat,380007,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1614,1615,2019-04-19,10:54:00,2,1,0,5,M,B07FWWUQW,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,New Delhi,Delhi,110012,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1615,1616,2019-04-19,14:12:00,2,1,0,5,M,B07FWVYSU,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Mumbai,Maharashtra,400071,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1616,1617,2019-04-19,15:30:00,2,1,0,5,M,B07FWWBZS,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,Kota,Rajasthan,324005,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1617,1618,2019-04-20,01:29:00,2,0,0,6,M,B07FWXBWS,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Meerut,Uttar Pradesh,250001,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1618,1619,2019-04-20,02:08:00,2,0,0,6,M,B07FWYAUQ,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,90.0,Jaipur,Rajasthan,302021,School,201.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
1619,1620,2019-04-20,02:26:00,2,0,0,6,F,B07FWWXTR,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,Pathankot,Punjab,145001,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1620,1621,2019-04-20,05:31:00,2,0,0,6,M,B07FWYYTV,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,New Delhi,Delhi,110014,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1621,1622,2019-04-20,06:56:00,2,0,0,6,F,B07FWVZVS,Indian Society Textbook in Sociology for Class - 12  - 12111,Shipped,1,145.0,90.0,Pune,Maharashtra,411045,School,235.0,Ncert,National Council Of Education Research And Training,18,26.1,118.9
1622,1623,2019-04-20,06:59:00,2,0,0,6,F,B07FWWTYQ,Science Textbook for Class - 6  - 652,Shipped,1,91.0,90.0,Kuppam,Andhra Pradesh,517425,School,181.0,Ncert,National Council Of Education Research And Training,18,16.38,74.62
1623,1624,2019-04-20,09:39:00,2,0,0,6,M,B07FWVUSS,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,New Delhi,Delhi,110054,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1624,1625,2019-04-20,10:01:00,2,0,0,6,M,B07FWXSSZ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,Dhanbad,Jharkhand,826004,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1625,1626,2019-04-20,10:03:00,2,0,0,6,M,B07FWVZTX,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,Kolkata,Wb,700099,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1626,1627,2019-04-20,11:29:00,2,0,0,6,M,B07FWWTTR,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Bharuch,Gujarat,392011,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1627,1628,2019-04-20,12:21:00,2,0,0,6,F,B07FWWBXX,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Pune,Maharashtra,411032,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1628,1629,2019-04-20,14:08:00,2,0,0,6,F,B07FWYSQS,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,70.0,Himmatnagar,Gujarat,383001,School,225.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1629,1630,2019-04-20,14:08:00,2,0,0,6,F,B07FWXVVR,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,120.0,Himmatnagar,Gujarat,383001,School,405.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1630,1631,2019-04-20,15:31:00,2,0,0,6,M,B07FWXUSW,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Siliguri,West Bengal,734009,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1631,1632,2019-04-20,16:04:00,2,0,0,6,M,B07FWWTVX,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Thane West,Maharashtra,400607,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1632,1633,2019-04-20,18:40:00,2,0,0,6,F,B07FWVAWY,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,90.0,Visakhapatnam,Andhra Pradesh,530003,School,247.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
1633,1634,2019-04-21,06:22:00,2,0,0,7,F,B07FWVBVQ,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,90.0,Noida,Uttar Pradesh,201301,School,187.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
1634,1635,2019-04-21,07:49:00,2,0,0,7,M,B07FWYYYZ,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Ranchi,Jharkhand,834002,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1635,1636,2019-04-21,10:29:00,2,0,0,7,F,B07FWWWXR,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Mumbai,Maharashtra,400042,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
1636,1637,2019-04-21,10:49:00,2,0,0,7,M,B07FWVXYR,Mathematics - Textbook for Class 7,Shipped,1,142.45,140.0,Ranchi,Jharkhand,834003,School,282.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
1637,1638,2019-04-21,12:23:00,2,0,0,7,M,B07FWYUWU,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,2,222.0,140.0,Badlapur,Maharashtra,421503,School,362.0,Ncert,National Council Of Education Research And Training,18,39.96,182.04
1638,1639,2019-04-21,14:27:00,2,0,0,7,M,B07FWWASS,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,90.0,Raipur,Chhattisgarh,492007,School,175.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
1639,1640,2019-04-21,14:31:00,2,0,0,7,M,B07FWYAYU,biology textbook for class 11th ncert,Shipped,1,185.0,90.0,Nagaon,Assam,782002,School,275.0,Ncert,National Council Of Education Research And Training,18,33.3,151.7
1640,1641,2019-04-21,15:22:00,2,0,0,7,M,B07FWWYXR,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,140.0,"New Town, Kolkata",West Bengal,700136,School,425.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
1641,1642,2019-04-21,15:45:00,2,0,0,7,F,B07FWXZUX,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,90.0,New Delhi,Delhi,110032,School,175.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
1642,1643,2019-04-21,15:52:00,2,0,0,7,F,B07FWXVZX,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,90.0,Faridabad,Haryana,121007,School,245.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
1643,1644,2019-04-21,16:09:00,2,0,0,7,M,B07FWVBSX,biology textbook for class 11th ncert,Shipped,1,185.0,90.0,Bangalore,Karnataka,560100,School,275.0,Ncert,National Council Of Education Research And Training,18,33.3,151.7
1644,1645,2019-04-21,16:18:00,2,0,0,7,F,B07FWVWZT,Mathematics - Textbook for Class 7,Shipped,2,284.9,240.0,New Delhi,Delhi,110066,School,524.9,R.S Aggarwal,Pearson Education,18,51.282,233.618
1645,1646,2019-04-21,16:20:00,2,0,0,7,M,B07FWYXZZ,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,90.0,Hyderabad,Telangana,500032,School,274.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
